AnimalID,LitterRef,Group,DateOfBirth,Sex,Treatment,Outcome,Time,Mnths,LitterSize,Mat.Birthdate,Mat.Age,MAMnths,Mat.Litter,Mother,Sur30,GroupSize,TunnelSize,M,Density,Mat_Col,Pat_Col,Date,Weight,Age,Amnths
TNM017,696,Tinktinkie,01/06/2021,M,IB,Death,965,31.9,4,05/10/2017,1335,44.1,4,14,1,6,M,8,0.8,Mandela,Mandela,17/05/2023,168,716,23.7
HOM001,632,Hoopoe,10/11/2020,M,IB,Death,1037,34.3,1,24/02/2017,1355,44.8,1,6,1,2,S,4,0.5,Aristotle,Aristotle,18/05/2023,170,920,30.4
PIF010,689,Pigeon,16/05/2021,F,IB,NA,1020,33.7,3,26/03/2016,1877,62,4,11,1,7,M,8,0.9,Moniz,Moniz,20/05/2023,127,735,24.3
HCF001,628,Hammercobb,26/10/2020,F,NB,NA,1222,40.4,3,09/01/2018,1021,33.8,1,5,1,2,S,4,0.5,Bennett,Curie,21/05/2023,94,938,31
HCM002,628,Hammercobb,26/10/2020,M,NB,NA,1222,40.4,3,09/01/2018,1021,33.8,1,5,1,2,S,4,0.5,Bennett,Curie,21/05/2023,187,938,31
HCM003,628,Hammercobb,26/10/2020,M,NB,NA,1222,40.4,3,09/01/2018,1021,33.8,1,5,1,2,S,4,0.5,Bennett,Curie,21/05/2023,226,938,31
BIF001,629,Bishop,29/10/2020,F,IB,NA,1219,40.3,1,13/02/2018,989,32.7,1,2,1,2,S,4,0.5,Zunki3,Zunki3,22/05/2023,121,936,30.9
VLM003,585,Vulture,18/05/2020,M,NB,NA,1383,45.7,3,16/09/2016,1340,44.3,1,16,1,2,S,4,0.5,West,Hawking,22/05/2023,208,1100,36.4
VLM012,755,Vulture,30/01/2022,M,NB,NA,761,25.2,2,16/09/2016,1962,64.9,5,16,1,13,M,8,1.6,West,Hawking,22/05/2023,81,478,15.8
BAM001,573,Bateleur,30/03/2020,M,IB,Death,1332,44,3,28/04/2017,1067,35.3,1,1,1,2,S,4,0.5,Tesla,Tesla,23/05/2023,180,1150,38
SNF003,603,Sneeubal,14/08/2020,F,IB,NA,1295,42.8,3,15/11/2015,1734,57.3,1,12,1,2,S,4,0.5,West,West,23/05/2023,71,1013,33.5
SNF012,713,Sneeubal,19/08/2021,F,IB,NA,925,30.6,3,15/11/2015,2104,69.6,4,12,1,5,M,8,0.6,West,West,23/05/2023,87,643,21.3
SNF016,737,Sneeubal,02/12/2021,F,IB,NA,820,27.1,4,15/11/2015,2209,73,5,12,1,8,M,8,1,West,West,23/05/2023,86,538,17.8
SNF017,737,Sneeubal,02/12/2021,F,IB,NA,820,27.1,4,15/11/2015,2209,73,5,12,1,8,M,8,1,West,West,23/05/2023,62,538,17.8
SNM001,603,Sneeubal,14/08/2020,M,IB,NA,1295,42.8,3,15/11/2015,1734,57.3,1,12,1,2,S,4,0.5,West,West,23/05/2023,158,1013,33.5
SNM002,603,Sneeubal,14/08/2020,M,IB,NA,1295,42.8,3,15/11/2015,1734,57.3,1,12,1,2,S,4,0.5,West,West,23/05/2023,150,1013,33.5
SNM013,713,Sneeubal,19/08/2021,M,IB,NA,925,30.6,3,15/11/2015,2104,69.6,4,12,1,5,M,8,0.6,West,West,23/05/2023,147,643,21.3
SNM014,737,Sneeubal,02/12/2021,M,IB,NA,820,27.1,4,15/11/2015,2209,73,5,12,1,8,M,8,1,West,West,23/05/2023,88,538,17.8
SNM015,737,Sneeubal,02/12/2021,M,IB,NA,820,27.1,4,15/11/2015,2209,73,5,12,1,8,M,8,1,West,West,23/05/2023,88,538,17.8
VLF004,630,Vulture,08/11/2020,F,NB,Death,1079,35.7,2,16/09/2016,1514,50,2,16,1,5,S,4,1.3,West,Hawking,23/05/2023,77,927,30.6
VLF005,630,Vulture,08/11/2020,F,NB,NA,1209,40,2,16/09/2016,1514,50,2,16,1,5,S,4,1.3,West,Hawking,23/05/2023,96,927,30.6
VLF006,699,Vulture,20/06/2021,F,NB,StatusChange,851,28.1,3,16/09/2016,1738,57.5,3,16,1,7,M,8,0.9,West,Hawking,23/05/2023,121,703,23.2
VLF011,723,Vulture,02/10/2021,F,NB,Death,835,27.6,4,16/09/2016,1842,60.9,4,16,1,10,M,8,1.3,West,Hawking,23/05/2023,125,599,19.8
VLM001,585,Vulture,18/05/2020,M,NB,NA,1383,45.7,3,16/09/2016,1340,44.3,1,16,1,2,S,4,0.5,West,Hawking,23/05/2023,197,1101,36.4
VLM002,585,Vulture,18/05/2020,M,NB,NA,1383,45.7,3,16/09/2016,1340,44.3,1,16,1,2,S,4,0.5,West,Hawking,23/05/2023,200,1101,36.4
VLM003,585,Vulture,18/05/2020,M,NB,NA,1383,45.7,3,16/09/2016,1340,44.3,1,16,1,2,S,4,0.5,West,Hawking,23/05/2023,205,1101,36.4
VLM007,699,Vulture,20/06/2021,M,NB,NA,985,32.6,3,16/09/2016,1738,57.5,3,16,1,7,M,8,0.9,West,Hawking,23/05/2023,104,703,23.2
VLM008,699,Vulture,20/06/2021,M,NB,NA,985,32.6,3,16/09/2016,1738,57.5,3,16,1,7,M,8,0.9,West,Hawking,23/05/2023,140,703,23.2
VLM012,755,Vulture,30/01/2022,M,NB,NA,761,25.2,2,16/09/2016,1962,64.9,5,16,1,13,M,8,1.6,West,Hawking,23/05/2023,85,479,15.8
VLM013,755,Vulture,30/01/2022,M,NB,NA,761,25.2,2,16/09/2016,1962,64.9,5,16,1,13,M,8,1.6,West,Hawking,23/05/2023,72,479,15.8
BIF001,629,Bishop,29/10/2020,F,IB,NA,1219,40.3,1,13/02/2018,989,32.7,1,2,1,2,S,4,0.5,Zunki3,Zunki3,24/05/2023,128,938,31
VLF004,630,Vulture,08/11/2020,F,NB,Death,1079,35.7,2,16/09/2016,1514,50,2,16,1,5,S,4,1.3,West,Hawking,24/05/2023,79,928,30.7
VLF005,630,Vulture,08/11/2020,F,NB,NA,1209,40,2,16/09/2016,1514,50,2,16,1,5,S,4,1.3,West,Hawking,24/05/2023,93,928,30.7
VLM012,755,Vulture,30/01/2022,M,NB,NA,761,25.2,2,16/09/2016,1962,64.9,5,16,1,13,M,8,1.6,West,Hawking,24/05/2023,84,480,15.9
VLF004,630,Vulture,08/11/2020,F,NB,Death,1079,35.7,2,16/09/2016,1514,50,2,16,1,5,S,4,1.3,West,Hawking,25/05/2023,78,929,30.7
VLM001,585,Vulture,18/05/2020,M,NB,NA,1383,45.7,3,16/09/2016,1340,44.3,1,16,1,2,S,4,0.5,West,Hawking,25/05/2023,201,1103,36.5
VLM002,585,Vulture,18/05/2020,M,NB,NA,1383,45.7,3,16/09/2016,1340,44.3,1,16,1,2,S,4,0.5,West,Hawking,25/05/2023,206,1103,36.5
VLM003,585,Vulture,18/05/2020,M,NB,NA,1383,45.7,3,16/09/2016,1340,44.3,1,16,1,2,S,4,0.5,West,Hawking,25/05/2023,203,1103,36.5
VLM012,755,Vulture,30/01/2022,M,NB,NA,761,25.2,2,16/09/2016,1962,64.9,5,16,1,13,M,8,1.6,West,Hawking,25/05/2023,83,481,15.9
VLM013,755,Vulture,30/01/2022,M,NB,NA,761,25.2,2,16/09/2016,1962,64.9,5,16,1,13,M,8,1.6,West,Hawking,25/05/2023,74,481,15.9
MBM005,634,Marabou,14/11/2020,M,NB,Death,1069,35.3,2,28/06/2016,1600,52.9,2,10,1,3,S,4,0.8,Durrell,Moniz,26/05/2023,206,924,30.5
PIF010,689,Pigeon,16/05/2021,F,IB,NA,1020,33.7,3,26/03/2016,1877,62,4,11,1,7,M,8,0.9,Moniz,Moniz,26/05/2023,129,741,24.5
TLM015,691,Tarentaal,20/05/2021,M,IB,Death,982,32.5,4,27/01/2016,1940,64.1,4,13,1,8,M,8,1,Tesla,Tesla,26/05/2023,132,737,24.4
TLM016,691,Tarentaal,20/05/2021,M,IB,NA,1016,33.6,4,27/01/2016,1940,64.1,4,13,1,8,M,8,1,Tesla,Tesla,26/05/2023,137,737,24.4
VLF005,630,Vulture,08/11/2020,F,NB,NA,1209,40,2,16/09/2016,1514,50,2,16,1,5,S,4,1.3,West,Hawking,26/05/2023,96,930,30.7
VLF006,699,Vulture,20/06/2021,F,NB,StatusChange,851,28.1,3,16/09/2016,1738,57.5,3,16,1,7,M,8,0.9,West,Hawking,26/05/2023,122,706,23.3
VLM007,699,Vulture,20/06/2021,M,NB,NA,985,32.6,3,16/09/2016,1738,57.5,3,16,1,7,M,8,0.9,West,Hawking,26/05/2023,109,706,23.3
VLM008,699,Vulture,20/06/2021,M,NB,NA,985,32.6,3,16/09/2016,1738,57.5,3,16,1,7,M,8,0.9,West,Hawking,26/05/2023,141,706,23.3
VLM013,755,Vulture,30/01/2022,M,NB,NA,761,25.2,2,16/09/2016,1962,64.9,5,16,1,13,M,8,1.6,West,Hawking,26/05/2023,75,482,15.9
VLF006,699,Vulture,20/06/2021,F,NB,StatusChange,851,28.1,3,16/09/2016,1738,57.5,3,16,1,7,M,8,0.9,West,Hawking,27/05/2023,125,707,23.4
VLF011,723,Vulture,02/10/2021,F,NB,Death,835,27.6,4,16/09/2016,1842,60.9,4,16,1,10,M,8,1.3,West,Hawking,27/05/2023,122,603,19.9
VLM008,699,Vulture,20/06/2021,M,NB,NA,985,32.6,3,16/09/2016,1738,57.5,3,16,1,7,M,8,0.9,West,Hawking,27/05/2023,139,707,23.4
BIF005,730,Bishop,15/11/2021,F,IB,NA,837,27.7,2,13/02/2018,1371,45.3,3,2,1,5,M,8,0.6,Zunki3,Zunki3,29/05/2023,105,561,18.5
BIF006,730,Bishop,15/11/2021,F,IB,NA,837,27.7,2,13/02/2018,1371,45.3,3,2,1,5,M,8,0.6,Zunki3,Zunki3,29/05/2023,88,561,18.5
HOM001,632,Hoopoe,10/11/2020,M,IB,Death,1037,34.3,1,24/02/2017,1355,44.8,1,6,1,2,S,4,0.5,Aristotle,Aristotle,29/05/2023,178,931,30.8
BIF001,629,Bishop,29/10/2020,F,IB,NA,1219,40.3,1,13/02/2018,989,32.7,1,2,1,2,S,4,0.5,Zunki3,Zunki3,30/05/2023,119,944,31.2
BIF005,730,Bishop,15/11/2021,F,IB,NA,837,27.7,2,13/02/2018,1371,45.3,3,2,1,5,M,8,0.6,Zunki3,Zunki3,30/05/2023,107,562,18.6
BIF006,730,Bishop,15/11/2021,F,IB,NA,837,27.7,2,13/02/2018,1371,45.3,3,2,1,5,M,8,0.6,Zunki3,Zunki3,30/05/2023,88,562,18.6
BIF007,764,Bishop,02/03/2022,F,IB,NA,730,24.1,3,13/02/2018,1478,48.9,4,2,1,7,M,8,0.9,Zunki3,Zunki3,30/05/2023,82,455,15
BIM002,665,Bishop,11/02/2021,M,IB,NA,1114,36.8,3,13/02/2018,1094,36.2,2,2,1,3,S,4,0.8,Zunki3,Zunki3,30/05/2023,152,839,27.7
BIM008,764,Bishop,02/03/2022,M,IB,NA,730,24.1,3,13/02/2018,1478,48.9,4,2,1,7,M,8,0.9,Zunki3,Zunki3,30/05/2023,73,455,15
BIM009,764,Bishop,02/03/2022,M,IB,NA,730,24.1,3,13/02/2018,1478,48.9,4,2,1,7,M,8,0.9,Zunki3,Zunki3,30/05/2023,83,455,15
HCF001,628,Hammercobb,26/10/2020,F,NB,NA,1222,40.4,3,09/01/2018,1021,33.8,1,5,1,2,S,4,0.5,Bennett,Curie,30/05/2023,100,947,31.3
HCM002,628,Hammercobb,26/10/2020,M,NB,NA,1222,40.4,3,09/01/2018,1021,33.8,1,5,1,2,S,4,0.5,Bennett,Curie,30/05/2023,194,947,31.3
HCM003,628,Hammercobb,26/10/2020,M,NB,NA,1222,40.4,3,09/01/2018,1021,33.8,1,5,1,2,S,4,0.5,Bennett,Curie,30/05/2023,226,947,31.3
PIF001,593,Pigeon,28/06/2020,F,IB,NA,1342,44.4,2,26/03/2016,1555,51.4,1,11,1,2,S,4,0.5,Moniz,Moniz,30/05/2023,150,1067,35.3
PIF004,623,Pigeon,13/10/2020,F,IB,NA,1235,40.8,2,26/03/2016,1662,54.9,2,11,1,4,S,4,1,Moniz,Moniz,30/05/2023,112,960,31.7
PIF010,689,Pigeon,16/05/2021,F,IB,NA,1020,33.7,3,26/03/2016,1877,62,4,11,1,7,M,8,0.9,Moniz,Moniz,30/05/2023,127,745,24.6
PIF012,721,Pigeon,11/09/2021,F,IB,NA,902,29.8,3,26/03/2016,1995,66,5,11,1,8,M,8,1,Moniz,Moniz,30/05/2023,71,627,20.7
PIF014,721,Pigeon,11/09/2021,F,IB,NA,902,29.8,3,26/03/2016,1995,66,5,11,1,8,M,8,1,Moniz,Moniz,30/05/2023,57,627,20.7
PIM003,623,Pigeon,13/10/2020,M,IB,NA,1235,40.8,2,26/03/2016,1662,54.9,2,11,1,4,S,4,1,Moniz,Moniz,30/05/2023,146,960,31.7
PIM006,663,Pigeon,27/01/2021,M,IB,NA,1129,37.3,4,26/03/2016,1768,58.4,3,11,1,5,S,4,1.3,Moniz,Moniz,30/05/2023,117,854,28.2
PIM013,721,Pigeon,11/09/2021,M,IB,NA,902,29.8,3,26/03/2016,1995,66,5,11,1,8,M,8,1,Moniz,Moniz,30/05/2023,82,627,20.7
TEM002,587,Tit-Babbler,08/06/2020,M,IB,NA,1362,45,3,15/11/2015,1667,55.1,1,15,1,2,S,4,0.5,Crick,Crick,30/05/2023,185,1087,35.9
TEM003,587,Tit-Babbler,08/06/2020,M,IB,NA,1362,45,3,15/11/2015,1667,55.1,1,15,1,2,S,4,0.5,Crick,Crick,30/05/2023,169,1087,35.9
TEM004,618,Tit-Babbler,04/10/2020,M,IB,NA,1244,41.1,3,15/11/2015,1785,59,2,15,1,4,S,4,1,Crick,Crick,30/05/2023,190,969,32
TEM007,659,Tit-Babbler,25/01/2021,M,IB,NA,1131,37.4,2,15/11/2015,1898,62.7,3,15,1,5,S,4,1.3,Crick,Crick,30/05/2023,186,856,28.3
TEM008,659,Tit-Babbler,25/01/2021,M,IB,NA,1131,37.4,2,15/11/2015,1898,62.7,3,15,1,5,S,4,1.3,Crick,Crick,30/05/2023,175,856,28.3
TEM013,763,Tit-Babbler,18/02/2022,M,IB,NA,742,24.5,2,15/11/2015,2287,75.6,6,15,1,7,M,8,0.9,Crick,Crick,30/05/2023,103,467,15.4
TLF005,574,Tarentaal,30/03/2020,F,IB,NA,1432,47.3,5,27/01/2016,1524,50.4,2,13,1,2,S,4,0.5,Tesla,Tesla,30/05/2023,135,1157,38.2
TLF007,574,Tarentaal,30/03/2020,F,IB,NA,1432,47.3,5,27/01/2016,1524,50.4,2,13,1,2,S,4,0.5,Tesla,Tesla,30/05/2023,119,1157,38.2
TLF010,654,Tarentaal,06/01/2021,F,IB,NA,1150,38,5,27/01/2016,1806,59.7,3,13,1,4,S,4,1,Tesla,Tesla,30/05/2023,122,875,28.9
TLF012,654,Tarentaal,06/01/2021,F,IB,NA,1150,38,5,27/01/2016,1806,59.7,3,13,1,4,S,4,1,Tesla,Tesla,30/05/2023,123,875,28.9
TLF013,654,Tarentaal,06/01/2021,F,IB,NA,1150,38,5,27/01/2016,1806,59.7,3,13,1,4,S,4,1,Tesla,Tesla,30/05/2023,111,875,28.9
TLF018,740,Tarentaal,12/12/2021,F,IB,NA,810,26.8,5,27/01/2016,2146,70.9,5,13,1,10,M,8,1.3,Tesla,Tesla,30/05/2023,79,535,17.7
TLF022,740,Tarentaal,12/12/2021,F,IB,NA,810,26.8,5,27/01/2016,2146,70.9,5,13,1,10,M,8,1.3,Tesla,Tesla,30/05/2023,72,535,17.7
TLM009,654,Tarentaal,06/01/2021,M,IB,NA,1150,38,5,27/01/2016,1806,59.7,3,13,1,4,S,4,1,Tesla,Tesla,30/05/2023,150,875,28.9
TLM015,691,Tarentaal,20/05/2021,M,IB,Death,982,32.5,4,27/01/2016,1940,64.1,4,13,1,8,M,8,1,Tesla,Tesla,30/05/2023,133,741,24.5
TLM016,691,Tarentaal,20/05/2021,M,IB,NA,1016,33.6,4,27/01/2016,1940,64.1,4,13,1,8,M,8,1,Tesla,Tesla,30/05/2023,138,741,24.5
TLM019,740,Tarentaal,12/12/2021,M,IB,NA,810,26.8,5,27/01/2016,2146,70.9,5,13,1,10,M,8,1.3,Tesla,Tesla,30/05/2023,94,535,17.7
TNF003,560,Tinktinkie,17/02/2020,F,IB,Death,1435,47.4,6,05/10/2017,865,28.6,1,14,1,2,S,4,0.5,Mandela,Mandela,30/05/2023,141,1199,39.6
TNF011,648,Tinktinkie,13/12/2020,F,IB,Death,1135,37.5,4,05/10/2017,1165,38.5,3,14,1,4,S,4,1,Mandela,Mandela,30/05/2023,111,899,29.7
TNF015,696,Tinktinkie,01/06/2021,F,IB,Death,965,31.9,4,05/10/2017,1335,44.1,4,14,1,6,M,8,0.8,Mandela,Mandela,30/05/2023,122,729,24.1
TNF016,696,Tinktinkie,01/06/2021,F,IB,Death,965,31.9,4,05/10/2017,1335,44.1,4,14,1,6,M,8,0.8,Mandela,Mandela,30/05/2023,77,729,24.1
TNF018,696,Tinktinkie,01/06/2021,F,IB,Death,965,31.9,4,05/10/2017,1335,44.1,4,14,1,6,M,8,0.8,Mandela,Mandela,30/05/2023,90,729,24.1
TNM009,599,Tinktinkie,04/08/2020,M,IB,Death,1266,41.9,3,05/10/2017,1034,34.2,2,14,1,3,S,4,0.8,Mandela,Mandela,30/05/2023,183,1030,34
TNM012,648,Tinktinkie,13/12/2020,M,IB,Death,1135,37.5,4,05/10/2017,1165,38.5,3,14,1,4,S,4,1,Mandela,Mandela,30/05/2023,148,899,29.7
TNM017,696,Tinktinkie,01/06/2021,M,IB,Death,965,31.9,4,05/10/2017,1335,44.1,4,14,1,6,M,8,0.8,Mandela,Mandela,30/05/2023,177,729,24.1
BIF006,730,Bishop,15/11/2021,F,IB,NA,837,27.7,2,13/02/2018,1371,45.3,3,2,1,5,M,8,0.6,Zunki3,Zunki3,31/05/2023,92,563,18.6
HCF001,628,Hammercobb,26/10/2020,F,NB,NA,1222,40.4,3,09/01/2018,1021,33.8,1,5,1,2,S,4,0.5,Bennett,Curie,31/05/2023,96,948,31.3
HCF005,756,Hammercobb,01/02/2022,F,NB,NA,759,25.1,4,09/01/2018,1484,49.1,2,5,1,5,M,8,0.6,Bennett,Curie,31/05/2023,121,485,16
HCM002,628,Hammercobb,26/10/2020,M,NB,NA,1222,40.4,3,09/01/2018,1021,33.8,1,5,1,2,S,4,0.5,Bennett,Curie,31/05/2023,189,948,31.3
HCM003,628,Hammercobb,26/10/2020,M,NB,NA,1222,40.4,3,09/01/2018,1021,33.8,1,5,1,2,S,4,0.5,Bennett,Curie,31/05/2023,225,948,31.3
HCM004,756,Hammercobb,01/02/2022,M,NB,NA,759,25.1,4,09/01/2018,1484,49.1,2,5,1,5,M,8,0.6,Bennett,Curie,31/05/2023,139,485,16
HCM006,756,Hammercobb,01/02/2022,M,NB,NA,759,25.1,4,09/01/2018,1484,49.1,2,5,1,5,M,8,0.6,Bennett,Curie,31/05/2023,124,485,16
KSF001,588,Kapantsi,11/06/2020,F,NB,NA,1359,44.9,3,11/08/2016,1400,46.3,1,8,1,2,S,4,0.5,Moniz,Nakuru,31/05/2023,163,1085,35.9
KSF010,704,Kapantsi,11/07/2021,F,NB,Death,949,31.4,3,11/08/2016,1795,59.3,4,8,1,5,M,8,0.6,Moniz,Nakuru,31/05/2023,96,690,22.8
KSM006,673,Kapantsi,02/03/2021,M,NB,NA,1095,36.2,3,11/08/2016,1664,55,3,8,1,5,S,4,1.3,Moniz,Nakuru,31/05/2023,198,821,27.1
KSM008,673,Kapantsi,02/03/2021,M,NB,NA,1095,36.2,3,11/08/2016,1664,55,3,8,1,5,S,4,1.3,Moniz,Nakuru,31/05/2023,151,821,27.1
KSM009,704,Kapantsi,11/07/2021,M,NB,NA,964,31.9,3,11/08/2016,1795,59.3,4,8,1,5,M,8,0.6,Moniz,Nakuru,31/05/2023,160,690,22.8
KSM012,752,Kapantsi,28/01/2022,M,NB,NA,763,25.2,5,11/08/2016,1996,66,5,8,1,7,M,8,0.9,Moniz,Nakuru,31/05/2023,121,489,16.2
KSM014,752,Kapantsi,28/01/2022,M,NB,NA,763,25.2,5,11/08/2016,1996,66,5,8,1,7,M,8,0.9,Moniz,Nakuru,31/05/2023,113,489,16.2
KSM016,752,Kapantsi,28/01/2022,M,NB,NA,763,25.2,5,11/08/2016,1996,66,5,8,1,7,M,8,0.9,Moniz,Nakuru,31/05/2023,105,489,16.2
MBM005,634,Marabou,14/11/2020,M,NB,Death,1069,35.3,2,28/06/2016,1600,52.9,2,10,1,3,S,4,0.8,Durrell,Moniz,31/05/2023,200,929,30.7
MBM007,679,Marabou,19/03/2021,M,NB,Death,944,31.2,2,28/06/2016,1725,57,3,10,1,5,S,4,1.3,Durrell,Moniz,31/05/2023,172,804,26.6
MBM008,710,Marabou,14/08/2021,M,NB,Death,796,26.3,2,28/06/2016,1873,61.9,4,10,1,7,M,8,0.9,Durrell,Moniz,31/05/2023,225,656,21.7
MBM009,710,Marabou,14/08/2021,M,NB,Death,796,26.3,2,28/06/2016,1873,61.9,4,10,1,7,M,8,0.9,Durrell,Moniz,31/05/2023,143,656,21.7
VLF004,630,Vulture,08/11/2020,F,NB,Death,1079,35.7,2,16/09/2016,1514,50,2,16,1,5,S,4,1.3,West,Hawking,31/05/2023,87,935,30.9
VLF005,630,Vulture,08/11/2020,F,NB,NA,1209,40,2,16/09/2016,1514,50,2,16,1,5,S,4,1.3,West,Hawking,31/05/2023,101,935,30.9
VLM001,585,Vulture,18/05/2020,M,NB,NA,1383,45.7,3,16/09/2016,1340,44.3,1,16,1,2,S,4,0.5,West,Hawking,31/05/2023,206,1109,36.7
VLM002,585,Vulture,18/05/2020,M,NB,NA,1383,45.7,3,16/09/2016,1340,44.3,1,16,1,2,S,4,0.5,West,Hawking,31/05/2023,207,1109,36.7
VLM003,585,Vulture,18/05/2020,M,NB,NA,1383,45.7,3,16/09/2016,1340,44.3,1,16,1,2,S,4,0.5,West,Hawking,31/05/2023,210,1109,36.7
VLM007,699,Vulture,20/06/2021,M,NB,NA,985,32.6,3,16/09/2016,1738,57.5,3,16,1,7,M,8,0.9,West,Hawking,31/05/2023,104,711,23.5
GEF001,563,Geelvink,23/02/2020,F,NB,NA,1468,48.5,3,14/06/2014,2080,68.8,1,4,1,2,S,4,0.5,G11,Bennett,01/06/2023,114,1195,39.5
GEM003,563,Geelvink,23/02/2020,M,NB,NA,1468,48.5,3,14/06/2014,2080,68.8,1,4,1,2,S,4,0.5,G11,Bennett,01/06/2023,168,1195,39.5
HOM001,632,Hoopoe,10/11/2020,M,IB,Death,1037,34.3,1,24/02/2017,1355,44.8,1,6,1,2,S,4,0.5,Aristotle,Aristotle,01/06/2023,174,934,30.9
BIF005,730,Bishop,15/11/2021,F,IB,NA,837,27.7,2,13/02/2018,1371,45.3,3,2,1,5,M,8,0.6,Zunki3,Zunki3,02/06/2023,107,565,18.7
BIF006,730,Bishop,15/11/2021,F,IB,NA,837,27.7,2,13/02/2018,1371,45.3,3,2,1,5,M,8,0.6,Zunki3,Zunki3,02/06/2023,90,565,18.7
PIF010,689,Pigeon,16/05/2021,F,IB,NA,1020,33.7,3,26/03/2016,1877,62,4,11,1,7,M,8,0.9,Moniz,Moniz,02/06/2023,116,748,24.7
PIM003,623,Pigeon,13/10/2020,M,IB,NA,1235,40.8,2,26/03/2016,1662,54.9,2,11,1,4,S,4,1,Moniz,Moniz,02/06/2023,133,963,31.8
VLF004,630,Vulture,08/11/2020,F,NB,Death,1079,35.7,2,16/09/2016,1514,50,2,16,1,5,S,4,1.3,West,Hawking,02/06/2023,87,937,31
VLF005,630,Vulture,08/11/2020,F,NB,NA,1209,40,2,16/09/2016,1514,50,2,16,1,5,S,4,1.3,West,Hawking,02/06/2023,98,937,31
TLM015,691,Tarentaal,20/05/2021,M,IB,Death,982,32.5,4,27/01/2016,1940,64.1,4,13,1,8,M,8,1,Tesla,Tesla,03/06/2023,137,745,24.6
TLM016,691,Tarentaal,20/05/2021,M,IB,NA,1016,33.6,4,27/01/2016,1940,64.1,4,13,1,8,M,8,1,Tesla,Tesla,03/06/2023,137,745,24.6
MBM005,634,Marabou,14/11/2020,M,NB,Death,1069,35.3,2,28/06/2016,1600,52.9,2,10,1,3,S,4,0.8,Durrell,Moniz,04/06/2023,198,933,30.8
PIF001,593,Pigeon,28/06/2020,F,IB,NA,1342,44.4,2,26/03/2016,1555,51.4,1,11,1,2,S,4,0.5,Moniz,Moniz,04/06/2023,139,1072,35.4
PIF004,623,Pigeon,13/10/2020,F,IB,NA,1235,40.8,2,26/03/2016,1662,54.9,2,11,1,4,S,4,1,Moniz,Moniz,04/06/2023,106,965,31.9
PIF014,721,Pigeon,11/09/2021,F,IB,NA,902,29.8,3,26/03/2016,1995,66,5,11,1,8,M,8,1,Moniz,Moniz,04/06/2023,53,632,20.9
PIM003,623,Pigeon,13/10/2020,M,IB,NA,1235,40.8,2,26/03/2016,1662,54.9,2,11,1,4,S,4,1,Moniz,Moniz,04/06/2023,137,965,31.9
PIM013,721,Pigeon,11/09/2021,M,IB,NA,902,29.8,3,26/03/2016,1995,66,5,11,1,8,M,8,1,Moniz,Moniz,04/06/2023,79,632,20.9
BIF001,629,Bishop,29/10/2020,F,IB,NA,1219,40.3,1,13/02/2018,989,32.7,1,2,1,2,S,4,0.5,Zunki3,Zunki3,06/06/2023,114,951,31.4
KSF001,588,Kapantsi,11/06/2020,F,NB,NA,1359,44.9,3,11/08/2016,1400,46.3,1,8,1,2,S,4,0.5,Moniz,Nakuru,06/06/2023,164,1091,36.1
PIF004,623,Pigeon,13/10/2020,F,IB,NA,1235,40.8,2,26/03/2016,1662,54.9,2,11,1,4,S,4,1,Moniz,Moniz,06/06/2023,113,967,32
PIM003,623,Pigeon,13/10/2020,M,IB,NA,1235,40.8,2,26/03/2016,1662,54.9,2,11,1,4,S,4,1,Moniz,Moniz,06/06/2023,147,967,32
SNF003,603,Sneeubal,14/08/2020,F,IB,NA,1295,42.8,3,15/11/2015,1734,57.3,1,12,1,2,S,4,0.5,West,West,06/06/2023,68,1027,34
TEM004,618,Tit-Babbler,04/10/2020,M,IB,NA,1244,41.1,3,15/11/2015,1785,59,2,15,1,4,S,4,1,Crick,Crick,06/06/2023,193,976,32.3
TLF005,574,Tarentaal,30/03/2020,F,IB,NA,1432,47.3,5,27/01/2016,1524,50.4,2,13,1,2,S,4,0.5,Tesla,Tesla,06/06/2023,127,1164,38.5
TNF003,560,Tinktinkie,17/02/2020,F,IB,Death,1435,47.4,6,05/10/2017,865,28.6,1,14,1,2,S,4,0.5,Mandela,Mandela,06/06/2023,140,1206,39.9
TNM009,599,Tinktinkie,04/08/2020,M,IB,Death,1266,41.9,3,05/10/2017,1034,34.2,2,14,1,3,S,4,0.8,Mandela,Mandela,06/06/2023,176,1037,34.3
PIF014,721,Pigeon,11/09/2021,F,IB,NA,902,29.8,3,26/03/2016,1995,66,5,11,1,8,M,8,1,Moniz,Moniz,07/06/2023,59,635,21
PIM013,721,Pigeon,11/09/2021,M,IB,NA,902,29.8,3,26/03/2016,1995,66,5,11,1,8,M,8,1,Moniz,Moniz,07/06/2023,81,635,21
TNF015,696,Tinktinkie,01/06/2021,F,IB,Death,965,31.9,4,05/10/2017,1335,44.1,4,14,1,6,M,8,0.8,Mandela,Mandela,07/06/2023,120,737,24.4
TNF016,696,Tinktinkie,01/06/2021,F,IB,Death,965,31.9,4,05/10/2017,1335,44.1,4,14,1,6,M,8,0.8,Mandela,Mandela,07/06/2023,73,737,24.4
TNF018,696,Tinktinkie,01/06/2021,F,IB,Death,965,31.9,4,05/10/2017,1335,44.1,4,14,1,6,M,8,0.8,Mandela,Mandela,07/06/2023,94,737,24.4
